pdbId,AAA,AEE,DAL,DEI,DII,DN,EF,FI,FR,GM,HG,HP,II,LRE,LVL,MD,MF,MN,NE,NR,NV,NY,RM,YI,label
4KIA:A,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,2,0,0,1,1,0,1,0
4KKM:A,1,0,1,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
4KKM:B,1,0,1,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
4KMQ:A,1,0,0,1,0,5,2,0,1,3,0,1,1,0,0,2,1,3,4,1,4,1,3,3,0
4KNT:A,0,0,0,0,0,2,1,0,0,1,0,1,1,0,0,1,1,0,1,0,2,0,0,0,0
4KNT:B,0,0,0,0,0,2,1,0,0,1,0,1,1,0,0,1,1,0,1,0,2,0,0,0,0
4KNT:C,0,0,0,0,0,2,1,0,0,1,0,1,1,0,0,1,1,0,1,0,2,0,0,0,0
4KNU:A,0,0,0,0,0,2,1,0,0,1,0,1,1,0,0,1,1,0,1,0,2,0,0,0,0
4KNU:B,0,0,0,0,0,2,1,0,0,1,0,1,1,0,0,1,1,0,1,0,2,0,0,0,0
4KNU:C,0,0,0,0,0,2,1,0,0,1,0,1,1,0,0,1,1,0,1,0,2,0,0,0,0
4KNU:D,0,0,0,0,0,2,1,0,0,1,0,1,1,0,0,1,1,0,1,0,2,0,0,0,0
4KNU:E,0,0,0,0,0,2,1,0,0,1,0,1,1,0,0,1,1,0,1,0,2,0,0,0,0
4KNU:F,0,0,0,0,0,2,1,0,0,1,0,1,1,0,0,1,1,0,1,0,2,0,0,0,0
4KNX:A,0,0,0,0,0,3,0,0,0,0,2,0,3,0,0,0,0,0,3,1,4,1,1,0,0
4KT3:A,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0
4KT3:B,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4KT6:A,0,0,0,0,0,0,2,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,1,0
4KT6:B,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
4KT6:C,0,0,0,0,0,0,2,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,1,0
4KT6:D,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
4KWO:A,0,0,1,0,1,0,0,0,2,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0
4KWU:A,1,0,0,1,0,5,2,0,1,3,0,1,1,0,0,2,1,3,4,1,4,1,3,3,0
4L05:A,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4L56:A,0,0,1,0,1,0,0,0,2,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0
4LBU:A,0,0,1,0,1,0,0,0,2,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0
4LCN:A,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0
4LCN:B,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0
4LD2:A,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0
4LD2:B,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0
4LDN:A,1,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,1,0,1,3,2,0,0,0
4LEQ:A,0,0,1,0,1,0,0,0,2,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0
4LM8:A,1,0,0,0,0,4,2,0,0,1,0,0,1,0,0,0,0,0,1,1,3,0,0,0,0
4LMY:A,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,3,0,0,0,0,2,0,0,0,0
4LMY:B,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,3,0,0,0,0,2,0,0,0,0
4LVI:A,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,2,1,0,3,1,0,0
4LVI:B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4LVI:C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4MBO:A,0,0,0,0,0,2,1,0,0,0,0,0,2,0,1,2,0,0,1,0,2,1,0,1,0
4MCH:A,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,1,0,2,2,0,0,1,0
4MHB:A,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,1,1,1,0,1,0,0
4MHB:B,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,1,1,1,0,1,0,0
4MHB:C,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,1,1,1,0,1,0,0
4MHB:D,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,1,1,1,0,1,0,0
4MHB:E,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,1,1,1,0,1,0,0
4MHB:F,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,1,1,1,0,1,0,0
4MMP:A,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
4MMW:A,0,0,1,0,0,2,0,1,1,1,1,2,2,0,0,3,0,1,0,1,0,0,0,0,0
4MMW:B,0,0,1,0,0,2,0,1,1,1,1,2,2,0,0,3,0,1,0,1,0,0,0,0,0
4MNU:A,0,0,1,0,0,0,1,1,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0
4MNU:B,0,0,1,0,0,0,1,1,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0
4MPQ:A,1,0,2,0,0,0,1,0,1,1,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0
4MUP:A,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0
4MUP:B,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0
4MUP:C,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0
4MV3:A,1,0,1,0,0,0,2,2,0,2,1,2,3,0,0,0,0,2,1,1,0,0,1,0,0
4MV4:A,1,0,1,0,0,0,2,2,0,2,1,2,3,0,0,0,0,2,1,1,0,0,1,0,0
4MV6:A,1,0,1,0,0,0,2,2,0,2,1,2,3,0,0,0,0,2,1,1,0,0,1,0,0
4MV7:A,1,0,1,0,0,0,2,2,0,2,1,2,3,0,0,0,0,2,1,1,0,0,1,0,0
4MX6:A,0,0,0,0,0,2,0,0,1,1,1,0,0,0,0,1,0,0,2,1,1,0,0,0,0
4MYP:A,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
4MYP:B,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
4N81:A,0,0,0,0,1,0,0,1,1,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0
4NBR:A,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
4NE4:A,2,0,0,0,0,0,1,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0
4NIM:A,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,3,0,0,0,0
4NLM:A,0,1,0,0,0,3,1,1,1,0,0,0,1,0,1,1,1,0,1,0,1,0,0,0,0
4NPO:A,0,0,1,0,0,1,0,0,0,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0
4NPO:B,0,0,1,0,0,1,0,0,0,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0
4NSM:A,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
4NUZ:A,0,0,0,0,0,6,1,2,1,0,1,0,1,1,0,1,0,0,2,2,0,2,0,2,0
4O0K:A,1,0,2,0,0,0,1,0,1,1,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0
4O8G:A,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4O9K:A,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4O9K:B,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4OAN:A,1,0,0,0,0,1,2,0,2,0,0,1,1,0,0,2,1,1,0,1,0,0,0,0,0
4OAN:B,1,0,0,0,0,1,2,0,2,0,0,1,1,0,0,2,1,1,0,1,0,0,0,0,0
4OCH:A,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,1,0,2,0,0,0,0
4OD6:A,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,1,0,2,0,0,0,0
4OFQ:A,0,0,0,0,0,1,2,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0
4OFQ:B,0,0,0,0,0,1,2,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0
4OH7:A,1,0,0,0,0,1,0,2,0,1,0,1,0,0,0,0,0,0,0,1,3,0,1,1,0
4OH7:B,1,0,0,0,0,1,0,2,0,1,0,1,0,0,0,0,0,0,0,1,3,0,1,1,0
4ONE:A,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
4ONE:B,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
4ONE:C,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
4ONE:D,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
4OT7:A,0,0,0,1,0,0,1,3,0,2,0,0,1,0,1,0,0,0,0,2,1,0,1,0,0
4P0D:A,0,0,0,0,0,3,1,2,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,2,0
4PBQ:A,0,0,0,0,0,1,0,0,1,1,1,1,4,0,0,0,0,2,3,0,1,0,0,1,0
4PBQ:B,0,0,0,0,0,1,0,0,1,1,1,1,4,0,0,0,0,2,3,0,1,0,0,1,0
4PBQ:C,0,0,0,0,0,1,0,0,1,1,1,1,4,0,0,0,0,2,3,0,1,0,0,1,0
4PGN:A,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,2,0,1,0,1,0,0,0
4PGN:B,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,2,0,1,0,1,0,0,0
4PGN:C,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,2,0,1,0,1,0,0,0
4PGN:D,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,2,0,1,0,1,0,0,0
4POW:A,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,2,0,0
4POW:B,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,2,0,0
4PP0:A,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,2,0,0
4PP0:B,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,2,0,0
4PU5:A,0,1,0,0,0,0,3,1,0,2,1,0,0,0,0,1,1,1,1,1,2,1,0,0,0
4PU7:A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
4PU7:B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
4PUJ:A,0,0,1,0,1,0,0,0,2,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0
4PUK:A,0,0,1,0,1,0,0,0,2,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0
4PUL:A,0,0,1,0,1,0,0,0,2,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0
4PUN:A,0,0,1,0,1,0,0,0,2,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0
4PV4:A,0,1,0,1,0,1,1,0,2,3,3,0,1,0,1,1,1,0,4,3,0,0,0,1,0
4PV4:B,0,1,0,1,0,1,1,0,2,3,3,0,1,0,1,1,1,0,4,3,0,0,0,1,0
4PWT:A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4PWT:B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4PWT:C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4PWZ:A,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
4PWZ:B,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
4Q0H:A,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4Q0I:A,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4Q14:A,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4Q14:B,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4Q3B:A,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
4Q3B:B,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
4Q3B:C,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
4Q3B:D,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
4Q4M:A,0,0,1,0,1,0,0,0,2,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0
4Q4O:A,0,0,1,0,1,0,0,0,2,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0
4Q4P:A,0,0,1,0,1,0,0,0,2,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0
4Q4Q:A,0,0,1,0,1,0,0,0,2,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0
4Q4R:A,0,0,1,0,1,0,0,0,2,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0
4Q4S:A,0,0,1,0,1,0,0,0,2,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0
4Q6J:A,0,0,0,0,0,0,0,1,0,0,0,0,3,1,0,2,0,0,0,0,0,0,0,0,0
4Q6J:B,0,0,0,0,0,0,0,1,0,0,0,0,3,1,0,2,0,0,0,0,0,0,0,0,0
4Q6T:A,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,1,4,2,0,0,0,0,0
4Q8M:A,0,0,1,0,1,0,0,0,2,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0
4Q8N:A,0,0,1,0,1,0,0,0,2,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0
4Q8O:A,0,0,1,0,1,0,0,0,2,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0
4Q8P:A,0,0,1,0,1,0,0,0,2,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0
4Q8Q:A,0,0,1,0,1,0,0,0,2,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0
4Q8T:A,0,0,1,0,1,0,0,0,2,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0
4Q8U:A,0,0,1,0,1,0,0,0,2,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0
4Q8V:A,0,0,1,0,1,0,0,0,2,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0
4Q8W:A,0,0,1,0,1,0,0,0,2,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0
4QGO:A,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,2,3,1,0,0,0
4QGO:B,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,2,3,1,0,0,0
4QGR:A,0,0,1,0,0,2,1,2,0,0,2,1,3,0,0,0,1,1,1,4,3,0,0,1,0
4QGR:B,0,0,1,0,0,2,1,2,0,0,2,1,3,0,0,0,1,1,1,4,3,0,0,1,0
4QPK:A,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0
4QPK:B,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0
4QR2:A,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4QR2:B,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4QRZ:A,0,0,0,0,1,1,2,0,0,0,0,1,1,0,0,0,2,0,1,0,1,1,1,0,0
4QSC:A,0,0,0,0,1,1,2,0,0,0,0,1,1,0,0,0,2,0,1,0,1,1,1,0,0
4QSD:A,0,0,0,0,1,1,2,0,0,0,0,1,1,0,0,0,2,0,1,0,1,1,1,0,0
4QSE:A,0,0,0,0,1,1,2,0,0,0,0,1,1,0,0,0,2,0,1,0,1,1,1,0,0
4QSE:B,0,0,0,0,1,1,2,0,0,0,0,1,1,0,0,0,2,0,1,0,1,1,1,0,0
4R1H:A,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0
4R1H:B,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0
4R2W:A,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0
4R2W:B,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0
4R2W:C,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0
4R2W:D,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0
4R2W:E,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0
4R2W:F,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0
4R2X:A,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0
4R2X:B,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0
4R2X:C,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0
4R2X:D,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0
4R2X:E,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0
4R2X:F,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0
4R9N:A,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,3,0
4RGI:A,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
4RJZ:A,0,0,0,0,1,1,2,0,0,0,0,1,1,0,0,0,2,0,1,0,1,1,1,0,0
4RKX:A,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0
4RLF:A,1,0,0,0,0,0,1,1,0,1,2,2,0,2,0,0,0,0,0,2,0,0,0,1,0
4RLF:B,1,0,0,0,0,0,1,1,0,1,2,2,0,2,0,0,0,0,0,2,0,0,0,1,0
4RLQ:A,1,0,0,0,0,0,1,1,0,1,2,2,0,2,0,0,0,0,0,2,0,0,0,1,0
4RLQ:B,1,0,0,0,0,0,1,1,0,1,2,2,0,2,0,0,0,0,0,2,0,0,0,1,0
4RM2:A,1,0,0,0,0,0,1,1,0,1,2,2,0,2,0,0,0,0,0,2,0,0,0,1,0
4RM2:B,1,0,0,0,0,0,1,1,0,1,2,2,0,2,0,0,0,0,0,2,0,0,0,1,0
4RM3:A,1,0,0,0,0,0,1,1,0,1,2,2,0,2,0,0,0,0,0,2,0,0,0,1,0
4RM3:B,1,0,0,0,0,0,1,1,0,1,2,2,0,2,0,0,0,0,0,2,0,0,0,1,0
4RM6:A,0,0,0,0,0,9,1,2,2,1,0,0,4,0,0,0,2,3,6,2,4,0,0,1,0
4RMB:A,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0
4RMB:B,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0
4RMN:A,2,0,0,0,0,0,1,1,0,1,2,2,0,2,0,0,0,1,0,2,0,0,0,1,0
4RMN:B,2,0,0,0,0,0,1,1,0,1,2,2,0,2,0,0,0,1,0,2,0,0,0,1,0
4ROT:A,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,2,1,1,2,0,0,0
4RWE:A,0,1,0,0,0,2,2,2,0,0,0,0,2,0,0,0,0,0,1,1,1,0,0,1,0
4RWW:A,0,0,2,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0
4RWW:B,0,0,2,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0
4RWW:C,0,0,2,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0
4S24:A,0,0,0,0,0,0,1,0,0,1,2,0,2,1,0,0,0,0,0,0,3,1,0,1,0
4TKZ:A,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0
4TKZ:B,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0
4TKZ:C,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0
4TKZ:D,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0
4TKZ:E,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0
4TKZ:F,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0
4TWR:A,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,1,0
4U63:A,0,0,1,0,0,1,1,1,4,3,4,0,0,0,1,0,0,0,0,2,0,0,1,2,0
4U83:A,2,0,0,0,0,0,0,2,1,2,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0
4U83:B,2,0,0,0,0,0,0,2,1,2,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0
4U83:C,2,0,0,0,0,0,0,2,1,2,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0
4U83:D,2,0,0,0,0,0,0,2,1,2,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0
4U8F:A,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
4U8F:B,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
4U9B:A,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0
4UG1:A,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4UG1:B,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4UOB:A,0,0,0,0,0,0,2,0,0,0,2,1,0,2,1,0,0,0,0,0,0,0,1,1,0
4UOP:A,0,0,0,0,0,0,2,1,0,1,0,0,2,0,0,0,1,1,2,2,3,3,0,0,0
4UOP:B,0,0,0,0,0,0,2,1,0,1,0,0,2,0,0,0,1,1,2,2,3,3,0,0,0
4UQM:A,0,0,0,0,0,0,1,1,0,0,3,1,1,0,0,0,0,0,1,0,0,0,0,0,0
4UQM:B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4UQM:C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4UZG:A,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0
4WH5:A,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,2,1,1,0
4WH5:B,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,2,1,1,0
4WJM:A,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,1,0,3,0,0
4WPG:A,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,1,2,0,1,1,0,2,0
4WUV:A,0,0,0,0,0,1,3,0,0,0,0,0,2,0,0,0,0,2,2,0,1,2,0,0,0
4WUV:B,0,0,0,0,0,1,3,0,0,0,0,0,2,0,0,0,0,2,2,0,1,2,0,0,0
4WWJ:A,1,0,0,0,0,1,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,1,1,0,0
4WWJ:B,1,0,0,0,0,1,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,1,1,0,0
4WWZ:A,1,0,0,0,0,1,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,1,1,0,0
4WWZ:B,1,0,0,0,0,1,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,1,1,0,0
4WX0:A,1,0,0,0,0,1,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,1,1,0,0
4WX0:B,1,0,0,0,0,1,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,1,1,0,0
4XPW:A,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
4XPX:A,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
4XPY:A,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
4XQ1:A,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
4XWW:A,0,0,0,1,0,1,3,0,2,1,2,1,1,2,0,0,0,1,1,2,0,0,0,2,0
4XWW:B,0,0,0,1,0,1,3,0,2,1,2,1,1,2,0,0,0,1,1,2,0,0,0,2,0
4XWW:D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4XWW:E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4Y3I:A,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4Y5F:A,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4YF1:A,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
4YF1:B,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
4YF1:C,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
4YF1:D,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
4YIO:A,1,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,1,1,0,2,0
4YIO:B,1,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,1,1,0,2,0
4YJK:A,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0
4YJK:B,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0
